date,keywords,geo,hits
2008-08-11T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.32900019086856
2008-08-12T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,40.728297222461315
2008-08-13T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.31494082272371
2008-08-14T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.52689128564685
2008-08-15T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,34.73884174856994
2008-08-16T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,38.33251503290477
2008-08-17T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.72478238042511
2008-08-18T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.51634675953819
2008-08-19T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,42.72478238042511
2008-08-20T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.12407941201786
2008-08-21T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,43.92267347520338
2008-08-22T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.51986160157442
2008-08-23T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.321970506796156
2008-08-24T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,47.11704972794544
2008-08-25T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.120564569981646
2008-08-26T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,44.321970506796156
2008-08-27T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,39.929703159275796
2008-08-28T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.31494082272371
2008-08-29T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,33.540950653791676
2008-08-30T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,38.73181206449752
2008-08-31T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,54.70369332820786
2008-09-01T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,39.63603137453614
2008-09-02T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,41.779142434319354
2008-09-03T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,45.844506992498644
2008-09-04T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,50.33037762786144
2008-09-05T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,48.76500306987658
2008-09-06T04:00:00Z,depression;anxiety;pain;stress;fatigue,US-NY-501,46.95756190491378
